system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.6666666666666667,7.195312500000002,8.098437500000003,87.96770833333338,-94.06770833333331,1769.6588541666679,-7059.4067708333305,55154.34374999999,-314462.89375000016,1.6666666666666667,-3.4170541840301047,-5.288208282615555,-6.2593420497104635,-6.456748921689281
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.514322916666667,7.166666666666664,5.83203125000001,93.61041666666665,-152.11067708333303,2060.314583333333,-9116.330468749991,67628.79583333322,-396463.0440104162,1.5143229166666674,-3.5137651093735784,-5.3934562927622824,-6.277072095516852,-6.456953623377929
linear_4,mix,21504,qasm simulator,1.0,1.60546875,6.940104166666665,8.22630208333333,82.78020833333335,-75.57161458333326,1614.7828124999994,-6201.984114583335,49329.31041666663,-278222.9736979167,1.60546875,-3.1845947762388938,-5.21802814459188,-6.197349650149361,-6.453197860534107
linear_4,mix,21504,qasm simulator,1.0,1.5273437499999998,7.367187500000001,6.735677083333335,90.40937500000004,-104.69140624999996,1766.4723958333332,-6910.3664062499965,53277.335416666705,-300065.0018229168,1.5273437499999998,-3.4383233956458756,-5.065895334106722,-6.230591724735185,-6.455983483499306
linear_4,mix,21504,qasm simulator,1.0,1.5963541666666663,6.929687500000002,8.976562499999998,72.29895833333339,4.565104166666698,1014.8869791666674,-2119.6505208333388,21813.706250000087,-97100.58281250014,1.5963541666666663,-3.021228195082326,-4.32573024487803,-5.848996630921664,-6.445743952340422
linear_4,mix,21504,qasm simulator,1.0,1.5338541666666665,6.895833333333332,8.742708333333336,72.01666666666665,3.8828125000002256,1006.5416666666658,-2077.1583333333383,21418.083333333292,-94548.92656249987,1.5338541666666665,-2.9507084869961266,-4.2922142512179935,-5.716242451286337,-6.434891448083169
linear_4,mix,21504,qasm simulator,1.0,1.6380208333333333,6.934895833333334,9.122395833333337,76.72604166666665,-25.83072916666646,1278.7776041666652,-3897.358854166663,34150.060416666645,-178352.49947916646,1.6380208333333333,-3.0677112442759396,-4.801338486560892,-6.083139677524876,-6.4498961806766575
linear_4,mix,21504,qasm simulator,1.0,1.5989583333333335,7.338541666666667,7.7916666666666625,86.55208333333336,-73.14062499999982,1587.7239583333326,-5704.447916666664,45719.604166666686,-250845.04687499994,1.5989583333333335,-3.383196142198943,-4.951500676875449,-6.208957681039156,-6.455892299921418
linear_4,mix,21504,qasm simulator,1.0,1.5729166666666667,7.117187499999998,8.019791666666668,81.90312499999999,-55.22916666666645,1445.7869791666672,-4906.036458333338,40356.297916666634,-217379.03125000017,1.5729166666666667,-3.224542589989281,-4.865939573111283,-6.141486541445586,-6.452547747342065
linear_4,mix,21504,qasm simulator,1.0,1.579427083333333,6.973958333333336,7.388802083333333,86.90000000000006,-106.39973958333356,1805.036458333335,-7466.61119791668,57438.70833333339,-330969.8039062503,1.579427083333333,-3.305842152962561,-5.347863500684917,-6.250294335959053,-6.455259644699517
